Step number	Time	VolQplus_planeLVOT	VolQminus_planeLVOT	VolQplus_planeOutflow	VolQminus_planeOutflow	dt	exp_dt	max_velocity	max_pressure
1445	0.701841	126474	45953.2	85955.7	8.94071	0.00049868	3.80543e-06	24788.4	0.0415711
1446	0.702222	126675	46414	85937.2	8.84295	0.000380543	2.03365e-06	16567.5	0.0415645
1447	0.702602	127080	46995.2	85923.4	8.78819	0.000380543	3.06168e-06	17704.9	0.0415707
1448	0.703214	126988	46968.4	85900.3	8.77408	0.000612336	3.11156e-06	32710.3	0.0415732
1449	0.703526	127157	47420.7	85865.8	8.79529	0.000311156	1.60708e-06	24609.7	0.0414959
1450	0.703837	127191	47574.1	85843.8	8.84659	0.000311156	2.00747e-06	18990.7	0.0414107
1451	0.704238	127246	47754.4	85816.6	8.9591	0.000401495	2.65802e-06	17388.1	0.0414194
1452	0.70477	127338	47945.3	85771.4	9.13725	0.000531604	2.74415e-06	26033.7	0.0414185
1453	0.705044	127392	48252.1	85713.1	9.4225	0.000274415	1.81469e-06	14278.1	0.041418
1454	0.705319	127407	48371.4	85679.7	9.56878	0.000274415	4.35462e-06	8127	0.041233
1455	0.70619	127494	48329.2	85628.5	9.87663	0.000870924	5.86129e-06	32085.2	0.0411487
1456	0.70669	127531	48632.2	85507.4	10.6772	0.0005	2.46338e-06	23137.5	0.0410897
1457	0.70694	127429	48773.2	85439.7	10.8022	0.00025	2.14101e-06	20062.5	0.0409955
1458	0.70719	127486	48926.7	85408	11.2532	0.00025	2.99716e-06	15066.3	0.0408656
1459	0.707789	127458	48877	85371	11.3015	0.000599433	3.17463e-06	26381.6	0.0408043
1460	0.708107	127332	48928.3	85287.6	11.7116	0.000317463	1.83742e-06	23266.8	0.0407373
1461	0.708424	127272	48919	85239.6	12.009	0.000317463	2.0923e-06	14405.9	0.0406643
1462	0.708842	127182	48823.3	85186.9	12.3383	0.000418459	3.29306e-06	31500.7	0.0405767
1463	0.709172	126999	48626.9	85116.1	12.5761	0.000329306	1.62881e-06	26638.5	0.0407008
1464	0.709501	126780	48357	85057	12.8944	0.000329306	1.94504e-06	25992.8	0.0408446
1465	0.70989	126538	48014.8	84993.5	13.2252	0.000389009	1.93062e-06	32599.9	0.0409732
1466	0.710083	126309	47704.8	84919	13.5851	0.000193062	1.5706e-06	13348.7	0.0411398
1467	0.710276	126167	47501.5	84880.8	13.7681	0.000193062	3.92789e-06	12619.4	0.0415765
1468	0.711062	125988	47081.7	84823.2	14.1521	0.000785578	4.1264e-06	29762	0.0417175
1469	0.711337	125444	46260.7	84651.8	15.0096	0.000275055	1.7531e-06	14413	0.041844
1470	0.711887	125175	45921.2	84594.7	15.3242	0.000550109	2.75501e-06	32609.4	0.0417644
1471	0.712162	124629	45386.8	84480.9	16.0681	0.000275502	1.48755e-06	14966	0.0416889
1472	0.712438	124323	45103.7	84427.2	16.4742	0.000275502	3.48346e-06	16190.3	0.0415415
1473	0.713135	123955	44705.3	84363.9	17.0901	0.000696693	4.06578e-06	63070.6	0.0414703
1474	0.713328	123319	44268.8	84218.4	18.2882	0.000193113	9.65566e-07	10124.8	0.0414179
1475	0.713948	123197	44079.9	84172.1	18.6344	0.000620043	6.35866e-06	18908.7	0.0414444
1476	0.714448	122725	43774.5	84033.8	19.5103	0.0005	2.7501e-06	26420.8	0.0414478
1477	0.714698	122379	43650.7	83922.6	20.4675	0.00025	2.03667e-06	14940.5	0.0414418
1478	0.714948	122226	43559	83867.4	20.9168	0.00025	4.25289e-06	12325.9	0.0414738
1479	0.715373	122088	43445.5	83812.6	21.331	0.000425289	3.65613e-06	34300.5	0.0413789
1480	0.715586	121950	43427.4	83719.5	22.0316	0.000212644	1.53011e-06	8199.36	0.0412961
1481	0.715798	121900	43419.5	83673.2	22.3895	0.000212644	5.70444e-06	6368.84	0.0410203
1482	0.716798	122081	43238.2	83623.2	20.8394	0.001	7.28171e-06	18355.1	0.0409357
1483	0.717298	122102	43184.1	83410.9	22.2822	0.0005	3.07266e-06	31014.1	0.040939
1484	0.717548	122170	43333	83310.1	22.9656	0.00025	1.46359e-06	13614.8	0.0409268
1485	0.717798	122237	43436.6	83263.5	23.2644	0.00025	3.4957e-06	14143.9	0.0409401
1486	0.718498	122369	43494.1	83230	23.1221	0.00069914	3.42606e-06	32425.5	0.0409395
1487	0.71884	122492	43788.5	83115.5	23.8192	0.000342606	1.69887e-06	20490.9	0.0409377
1488	0.719183	122573	43981	83062.3	24.1045	0.000342606	2.2146e-06	22936.3	0.0409403
1489	0.719626	122679	44195.3	83009.9	24.3434	0.00044292	2.72716e-06	18343.2	0.0408527
1490	0.720171	122831	44443.9	82942.5	24.939	0.000545433	2.58571e-06	44739.2	0.0407859
1491	0.720343	122897	44799.6	82859.6	25.2783	0.00017238	1.0827e-06	8468.18	0.0407125
1492	0.720688	123000	44890.6	82835	25.3421	0.000344761	6.01132e-06	11267.2	0.0411389
1493	0.721688	123138	44808.8	82786.8	24.7145	0.001	4.38557e-06	44702	0.0410794
1494	0.721907	123301	45327.3	82648.1	24.9306	0.000218299	1.0915e-06	25552.4	0.0410134
1495	0.722236	123301	45404.5	82629.4	24.8622	0.000329407	1.88087e-06	15073.7	0.0409465
1496	0.722565	123143	45430.1	82606.1	24.9959	0.000329407	3.03707e-06	12301.8	0.0408464
1497	0.723173	123161	45476.7	82592.4	24.9649	0.000607415	4.53303e-06	32472.6	0.0408717
1498	0.723475	123038	45661.9	82558.4	24.5438	0.000302202	1.50452e-06	19353.6	0.0408746
1499	0.723777	122888	45634.2	82542.1	24.2969	0.000302202	2.61459e-06	16472.6	0.0408867
1500	0.724079	122716	45635	82525.9	23.8926	0.000302202	2.95234e-06	14549.8	0.0409011
1501	0.72467	122554	45505.5	82507.9	23.5626	0.000590468	3.24664e-06	11226.4	0.0409134
1502	0.725319	122176	45303.4	82478.6	22.9433	0.000649329	3.35207e-06	21970	0.0408472
1503	0.725654	121652	45098.4	82450.7	22.2691	0.00033521	2.14339e-06	15403.7	0.0408498
1504	0.72599	121369	44961.5	82443.4	21.8961	0.00033521	3.02038e-06	11157.8	0.040862
1505	0.726594	121101	44745.2	82443.1	21.5213	0.000604077	3.55712e-06	14991.6	0.0408699
1506	0.726949	120486	44385.3	82436.9	20.9083	0.000355722	2.73115e-06	12787.1	0.0408789
1507	0.727305	120127	44132	82432	20.5832	0.000355722	2.92918e-06	25145.4	0.0408848
1508	0.727598	119728	43874.5	82425.1	20.1304	0.000292916	2.44331e-06	12225.8	0.0408852
1509	0.727891	119406	43626.8	82417	19.9267	0.000292916	3.07955e-06	19857.4	0.0408955
1510	0.728507	119133	43290.1	82402.8	19.7874	0.000615908	2.93855e-06	17235.5	0.0408948
1511	0.728801	118455	42763.3	82379.2	19.4203	0.000293854	2.18149e-06	14032.3	0.040903
1512	0.729095	118137	42511	82367.5	19.2218	0.000293854	2.68265e-06	14068.2	0.0409085
1513	0.729631	117826	42215.9	82354.3	18.6696	0.00053653	2.69911e-06	18329.9	0.040911
1514	0.729901	117180	41772.5	82331.9	18.2831	0.000269913	2.07615e-06	15606.9	0.0409099
1515	0.730171	116857	41550.8	82320.3	17.9777	0.000269913	2.44817e-06	14787.5	0.0408004
1516	0.730661	116502	41278.6	82304.6	17.6137	0.000489633	2.61746e-06	24484.8	0.0408091
1517	0.730922	116049	41102	82278.4	17.3244	0.000261749	1.87496e-06	16035.5	0.0408035
1518	0.731184	115782	40982.7	82262.6	17.1436	0.000261749	2.48426e-06	13262.1	0.0408103
1519	0.731681	115546	40848.6	82242.2	17.0069	0.000496837	3.07957e-06	12210.2	0.0408173
1520	0.732297	115089	40558.4	82196.4	11.8682	0.000615927	3.34244e-06	14752.2	0.0408214
1521	0.732965	114796	40429.5	82142.6	11.9113	0.000668494	3.68603e-06	29738.2	0.0408272
1522	0.733334	114455	40425.1	82086.8	11.8824	0.000368548	1.77846e-06	23414.8	0.0408135
1523	0.733702	114310	40396.7	82061	11.9152	0.000368548	1.93951e-06	24989.3	0.0408099
1524	0.73409	114184	40383.8	82038.4	11.9771	0.000387901	2.11298e-06	35875.8	0.0407563
1525	0.734302	114050	40381.3	82014.8	12.0437	0.000211298	1.33287e-06	16208.6	0.0406901
1526	0.734513	114029	40414.4	82002.7	12.0849	0.000211298	3.17981e-06	16219.8	0.0405428
1527	0.735149	114110	40287.5	81978.9	12.0079	0.000635962	3.1031e-06	44779.6	0.0404938
1528	0.735356	114108	40318.6	81929.4	12.2193	0.000206873	1.08006e-06	12547.8	0.0404389
1529	0.735769	114201	40319.9	81904.8	11.9677	0.000413746	3.87393e-06	21125.1	0.0403413
1530	0.736157	114242	40346.6	81858.2	12.0645	0.000387393	2.79012e-06	29392.7	0.0402708
1531	0.736544	114264	40336.3	81809.7	12.1351	0.000387393	2.2169e-06	28291.5	0.0402145
1532	0.736988	114326	40362.3	81754.7	12.1805	0.00044338	2.30189e-06	29812.3	0.0401643
1533	0.737218	114353	40422	81691.7	12.2459	0.000230189	1.80491e-06	13346.7	0.0405098
1534	0.737448	114303	40377.6	81657.2	12.4482	0.000230189	4.00869e-06	18310.1	0.0412743
1535	0.737849	114306	40380.6	81618.9	12.5354	0.000400869	2.83303e-06	33800.9	0.0416179
1536	0.738049	114344	40500.7	81554.7	12.6599	0.000200434	1.51778e-06	12607.7	0.0419077
1537	0.73825	114381	40573.8	81521.9	12.7451	0.000200434	2.54285e-06	14479.1	0.042428
1538	0.738758	114438	40565.4	81485.6	12.9424	0.000508569	2.63042e-06	28112.7	0.042683
1539	0.739021	114568	40769.3	81398.1	13.5698	0.000263009	1.87974e-06	16353.1	0.0429861
1540	0.739284	114638	40854	81350	13.817	0.000263009	2.3805e-06	16882.2	0.0428067
1541	0.73976	114744	40883.5	81295.3	14.6043	0.000476101	3.15848e-06	9379.01	0.0426863
1542	0.740392	114878	40825.8	81190.3	15.3467	0.000631695	7.70557e-06	14701.4	0.0424817
1543	0.740892	115049	40873.9	81049.3	16.9565	0.0005	4.0118e-06	24221.9	0.0423506
1544	0.741142	115158	40974	80935.3	17.7555	0.00025	2.15706e-06	17805	0.0422213
1545	0.741392	115220	41029.8	80878.5	18.7699	0.00025	2.79359e-06	12432.6	0.0420637
1546	0.741951	115352	41078.5	80813.9	19.572	0.000558717	4.28855e-06	15714.4	0.041945
1547	0.74238	115407	41151.6	80676.2	21.0836	0.000428855	3.04148e-06	18822.6	0.041823
1548	0.742809	115523	41301	80569	22.1233	0.000428855	2.59268e-06	23380.4	0.0421219
1549	0.743068	115603	41516	80462.9	23.2573	0.000259268	2.06393e-06	12223.2	0.0424661
1550	0.743327	115613	41576.9	80400.3	23.8028	0.000259268	2.2556e-06	10400.6	0.0428444
1551	0.743778	115580	41585.6	80337.4	24.3176	0.00045112	2.27204e-06	14630.4	0.0427599
1552	0.744233	115577	41658.1	80227.2	25.4415	0.000454364	3.61995e-06	18492.7	0.0431688
1553	0.744595	115573	41766.5	80115.8	26.4171	0.000361995	2.55247e-06	23687	0.0435091
1554	0.744957	115561	41812.1	80027	27.102	0.000361995	2.26642e-06	13541.1	0.0438083
1555	0.74541	115535	41824.9	79939.2	27.7288	0.000453284	2.60938e-06	16612.3	0.0440978
1556	0.745932	115540	41826.6	79831.4	28.3886	0.000521837	2.61531e-06	25306.7	0.0439904
1557	0.746193	115501	41889.6	79714.4	34.5759	0.000261513	2.12237e-06	9912.81	0.0438402
1558	0.746455	115469	41863.1	79656.1	34.9472	0.000261513	5.74672e-06	9493.26	0.0434844
1559	0.747455	115527	41618.7	79593.3	35.7399	0.001	5.69409e-06	36161	0.0433898
1560	0.747728	115531	41661.7	79367.8	37.2295	0.000273739	1.36869e-06	17001	0.043307
1561	0.748092	115514	41667.9	79307.4	37.8688	0.000363131	2.76363e-06	27107.6	0.0431851
1562	0.748455	115411	41698.5	79224.7	38.7384	0.000363131	1.79672e-06	20164.2	0.0431079
1563	0.748814	115350	41751.7	79138.2	40.3076	0.000359343	2.48389e-06	20846.9	0.0429988
1564	0.749311	115276	41764	79043.2	42.1816	0.000496779	2.41947e-06	29003.7	0.0431077
1565	0.749553	115104	41824.1	78913.3	43.7436	0.000241947	2.01118e-06	10382.6	0.0432592
1566	0.749795	115041	41851.8	78848	44.5295	0.000241947	4.57952e-06	17616	0.0436284
1567	0.750253	114941	41802.3	78783.2	45.1818	0.000457952	2.89794e-06	41421.4	0.0437589
1568	0.750482	114756	41846.6	78662.5	46.5478	0.000228976	1.23995e-06	7773	0.0438414
1569	0.750711	114664	41853.1	78605.6	47.1267	0.000228976	4.13104e-06	5750.99	0.0441909
1570	0.751537	114678	41695.6	78562.9	47.338	0.000826208	4.28296e-06	12822.2	0.0443116
1571	0.751965	114327	41613	78378.9	48.8011	0.000428244	3.23872e-06	11094.2	0.044468
1572	0.752393	114114	41565.3	78293.7	49.6455	0.000428244	3.4187e-06	13948.5	0.04464
1573	0.753077	113838	41333.2	78211.6	50.2913	0.000683739	3.08087e-06	26428.2	0.0447487
1574	0.753385	113384	41221.9	78079.9	51.1914	0.000308045	2.23358e-06	14853.6	0.0449009
1575	0.753693	113173	41127.8	78023.7	51.5692	0.000308045	2.25805e-06	27371	0.0450632
1576	0.753919	112946	41102.6	77969.3	51.9251	0.000225805	1.66372e-06	6692.72	0.0452041
1577	0.754145	112784	41046.6	77931.7	52.0965	0.000225805	2.01441e-06	5336.13	0.0453694
1578	0.754548	112588	40939.1	77896.5	52.3961	0.000402883	2.11059e-06	7423.95	0.045276
1579	0.75497	112358	40869.3	77832	52.5084	0.000422067	4.04017e-06	8233.88	0.0454857
1580	0.755374	112026	40725.9	77765.4	52.5771	0.000403963	2.01041e-06	15961.8	0.045383
1581	0.755778	111707	40574	77705.6	52.6962	0.000403963	2.88838e-06	20472.1	0.0452633
1582	0.756066	111375	40452.6	77648.9	52.6837	0.000288838	2.43723e-06	7660.33	0.0451384
1583	0.756355	111234	40432.1	77613.1	52.6174	0.000288838	6.04503e-06	8041.08	0.0448561
1584	0.757355	111162	40037.8	77594.7	52.3138	0.001	5.74637e-06	15012.4	0.0449013
1585	0.757689	110628	39709.8	77491.6	51.8988	0.000333333	2.06466e-06	25096.2	0.0449091
1586	0.758022	110387	39568.2	77463.3	51.7203	0.000333333	2.50615e-06	10037.7	0.0449411
1587	0.758355	110155	39491.3	77437.5	51.5124	0.000333333	2.33264e-06	13300.3	0.0449697
1588	0.758822	109967	39369.1	77412.6	51.325	0.000466529	2.19803e-06	22146	0.0449858
1589	0.759261	109643	39229.1	77376.6	50.9883	0.000439546	1.9307e-06	27810.3	0.0449883
1590	0.759647	109371	39140.8	77342.9	50.575	0.00038609	1.93115e-06	30384.7	0.0449937
1591	0.759841	109094	39133.8	77314.1	50.1843	0.000193115	1.49968e-06	7786.38	0.0449984
1592	0.760034	109006	39146.2	77300.7	49.9247	0.000193115	3.32197e-06	5883.74	0.0450781
1593	0.760698	108902	38992	77285.9	49.3003	0.000664395	3.1314e-06	11813.7	0.0450991
1594	0.761011	108444	38976.8	77240.9	48.0127	0.000313107	2.30743e-06	6215.5	0.0451199
1595	0.761324	108216	38962.4	77223.5	47.1834	0.000313107	2.7228e-06	6324.42	0.045156
1596	0.761869	108017	38939.2	77208.4	46.2016	0.000544561	2.9477e-06	6528.74	0.0450681
1597	0.762458	107740	38952.3	77181.9	44.5855	0.000589482	5.23174e-06	11226.9	0.0449405
1598	0.763458	107595	38760.7	77141.4	42.9974	0.001	4.44712e-06	38582.7	0.0448823
1599	0.763722	107119	38935.3	77084.7	40.5043	0.000263672	1.31836e-06	10018.6	0.0448105
1600	0.764348	107148	38768	77080	40.1289	0.000625752	4.82768e-06	19539.3	0.0450059
1601	0.764831	106975	38801.7	77059.7	39.1988	0.000482768	2.49037e-06	36535.1	0.0451287
1602	0.765072	106833	38906	77044.4	38.5417	0.000241384	1.78052e-06	18252.1	0.0450134
1603	0.765313	106819	38893.6	77036.1	38.3044	0.000241384	2.91032e-06	19526.3	0.0448468
1604	0.765895	106908	38810.9	77013.5	38.5092	0.000582064	2.611e-06	35012.8	0.0449491
1605	0.766157	106924	38774	76974.9	38.3429	0.0002611	1.4848e-06	10022.8	0.0450314
1606	0.766418	106985	38750.3	76951	38.3135	0.0002611	2.27271e-06	8960.46	0.0451823
1607	0.766872	107037	38686	76918.4	38.3459	0.000454542	2.3823e-06	8148.33	0.0452834
1608	0.767349	107137	38575.1	76863.4	38.4004	0.000476408	2.17293e-06	8044.73	0.0453721
1609	0.767783	107238	38485.7	76805	38.3696	0.000434543	2.15443e-06	18864	0.0454626
1610	0.768214	107469	38578.6	76752.1	38.2682	0.000430845	2.23633e-06	10395.5	0.0455611
1611	0.768661	107517	38532.9	76697.6	38.1869	0.000447223	2.29787e-06	10765.3	0.045462
1612	0.769121	107680	38626.6	76636.7	38.2002	0.000459529	4.20636e-06	11536.9	0.0456649
1613	0.769541	107768	38697.7	76568.7	38.3267	0.000420592	2.74187e-06	9092.83	0.045795
1614	0.769962	107912	38826.9	76499.2	38.6599	0.000420592	2.57301e-06	8447.28	0.0459181
1615	0.770476	108034	38911.8	76418.6	39.1904	0.000514602	2.52541e-06	11938.7	0.0460199
1616	0.770982	108296	39124.6	76312.9	40.0372	0.000505026	2.32327e-06	19128.3	0.046115
1617	0.771446	108516	39318.1	76202	41.0773	0.000464601	2.2371e-06	35529.3	0.0460079
1618	0.77167	108643	39503.4	76098.7	41.9406	0.000223685	1.41882e-06	6529.11	0.0461223
1619	0.771893	108696	39554.4	76047.9	42.4347	0.000223685	3.31979e-06	4820.98	0.046414
1620	0.772557	108788	39448.4	75983.8	42.4627	0.000663957	3.04422e-06	14901.8	0.046322
1621	0.773166	108907	39414.2	75815	44.4598	0.000608775	3.10546e-06	28965	0.0464405
1622	0.773477	109042	39596.9	75661.1	46.3402	0.000310546	2.51289e-06	12020	0.0465966
1623	0.773787	109097	39643.7	75584.4	47.31	0.000310546	2.56342e-06	10725.5	0.0467592
1624	0.7743	109127	39652.8	75506	48.2548	0.000512685	2.54831e-06	19009.7	0.0468664
1625	0.77481	109281	39784.5	75375	49.8932	0.0005096	2.26247e-06	21218.8	0.0469584
1626	0.775262	109388	39908.5	75244.9	51.4529	0.000452437	2.17026e-06	17643.1	0.0470539
1627	0.775696	109472	40001.1	75130.8	52.7834	0.000433998	2.21282e-06	26452.4	0.0469363
1628	0.775917	109487	40107.2	75022.5	54.0412	0.000221255	1.74657e-06	8907.46	0.0467846
1629	0.776139	109487	40115	74968.3	54.2734	0.000221255	7.13235e-06	9421.54	0.0474741
1630	0.776639	109488	40091.6	74914	54.7326	0.0005	3.7212e-06	8592.69	0.047647
1631	0.777139	109467	40062.1	74788.2	56.0005	0.0005	2.52527e-06	13960.2	0.0475328
1632	0.777644	109392	39971	74660.1	57.2046	0.000505056	3.51151e-06	16635.9	0.0473966
1633	0.777995	109216	39848.8	74531.9	58.732	0.000351151	3.04878e-06	13179.7	0.0472358
1634	0.778346	109222	39889.3	74444.8	59.4597	0.000351151	4.11503e-06	11055.8	0.0470252
1635	0.779169	109169	39686.1	74368.3	59.6894	0.000823006	4.82611e-06	20144.7	0.0473785
1636	0.779652	109009	39649.5	74183.2	61.1411	0.000482611	2.57328e-06	33338	0.0476759
1637	0.779893	108823	39653.1	74079.8	61.8165	0.000241306	1.58639e-06	8542.77	0.0475265
1638	0.780134	108735	39659.6	74030.8	62.1148	0.000241306	4.72638e-06	6278.54	0.047183
1639	0.781079	108738	39516.4	73981	62.2991	0.000945276	5.95464e-06	13442.8	0.0470666
1640	0.781579	108425	39639.8	73790.7	63.3397	0.0005	3.64886e-06	11091.4	0.0474927
1641	0.782079	108167	39698.6	73693.7	64.0652	0.0005	2.97645e-06	15415.2	0.0478333
1642	0.782377	107862	39853.4	73598	64.5707	0.000297645	2.29268e-06	19829.9	0.048239
1643	0.782675	107717	39924.9	73542.1	64.8417	0.000297645	2.2898e-06	19654.8	0.0486469
1644	0.783133	107583	40000.7	73483.5	65.1242	0.000457959	2.21672e-06	30905.5	0.0485616
1645	0.783354	107315	40155.7	73394.3	65.4806	0.000221644	1.62489e-06	8310.76	0.0484542
1646	0.783576	107185	40190.8	73350.7	65.7739	0.000221644	5.90291e-06	5837.04	0.0481404
1647	0.784576	107249	39972	73304.5	65.9222	0.001	8.82975e-06	16759.3	0.0480231
1648	0.785076	106905	40097.9	73123.6	66.5998	0.0005	3.12634e-06	20296.8	0.0479389
1649	0.785576	106764	40153.6	73059.7	66.7208	0.0005	2.913e-06	29705.4	0.0482847
1650	0.785867	106585	40244.8	72999.5	66.7382	0.0002913	2.40148e-06	15727.9	0.0487236
1651	0.786159	106465	40212.9	72968.9	66.6143	0.0002913	2.29115e-06	15386	0.0491454
1652	0.786617	106362	40151.1	72938.2	66.1928	0.000458231	2.09751e-06	6906.76	0.0490668
1653	0.787036	106184	40033.9	72887	66.2697	0.000419444	3.78254e-06	22811.1	0.0496017
1654	0.787414	105972	39861.7	72836.6	66.1919	0.000378203	1.95042e-06	8943.88	0.0498841
1655	0.787793	105783	39673.9	72788.5	65.942	0.000378203	1.73209e-06	5887.6	0.0497866
1656	0.788139	105588	39513.9	72740.2	65.5917	0.000346419	3.20302e-06	7284.46	0.0496452
1657	0.78878	105434	39236.9	72695.4	65.0631	0.000640525	5.55999e-06	12724.7	0.0495219
1658	0.78928	105047	38885	72616.8	64.1888	0.0005	3.58706e-06	31193.5	0.0494214
1659	0.78953	104687	38646.3	72558.2	63.5131	0.00025	1.46018e-06	8563.27	0.0493436
1660	0.78978	104510	38531.6	72531.5	63.1484	0.00025	4.77181e-06	8081.22	0.0491131
1661	0.790734	104393	38214.2	72499	62.8417	0.000954353	6.30471e-06	27340	0.049111
1662	0.791067	103729	37864.8	72392.1	61.602	0.000333333	1.77506e-06	11962.9	0.0491
1663	0.791734	103498	37597.5	72354.6	61.3231	0.000666667	4.04742e-06	12236	0.0490181
1664	0.792543	103045	37212	72275.1	60.7165	0.000809484	3.83282e-06	22279.3	0.0490152
1665	0.792927	102457	36876.9	72182.4	59.9383	0.000383282	2.48747e-06	13107.9	0.0490069
1666	0.79331	102185	36641.5	72143.5	59.5089	0.000383282	6.14918e-06	8365.66	0.0488026
1667	0.79431	102043	36192.4	72096.6	59.1771	0.001	6.68207e-06	20992.6	0.0487195
1668	0.79481	101340	35487.2	71995	58.084	0.0005	4.15868e-06	10118.5	0.0487143
1669	0.79531	100966	35073.5	71957.8	57.3139	0.0005	4.7741e-06	13032.9	0.0487082
1670	0.796265	100751	34655.1	71915.5	56.3273	0.000954819	5.36591e-06	23180.3	0.0486388
1671	0.796765	100144	34086.7	71845.1	54.4754	0.0005	2.57243e-06	24160.4	0.0485715
1672	0.797265	99753.5	33687.5	71816.2	53.4015	0.0005	2.93583e-06	24412	0.0484947
1673	0.797852	99394.9	33397.8	71785.6	52.1603	0.000587167	2.92879e-06	37159.2	0.0484315
1674	0.798145	98973.6	33129.9	71749.3	51.1013	0.000292879	1.72371e-06	12262	0.0483569
1675	0.798438	98768	32978	71729	50.391	0.000292879	4.14395e-06	12992.3	0.0481852
1676	0.799266	98548.8	32615.1	71692.9	49.8838	0.00082879	4.13329e-06	24939.5	0.0481234
1677	0.79968	98159.9	32369.9	71618.8	48.2062	0.000413329	2.17112e-06	19015.8	0.0480526
1678	0.800093	98009.1	32253.1	71580.9	47.5319	0.000413329	2.78726e-06	37273	0.0479639
1679	0.800279	97821	32238.6	71543.1	46.8804	0.000185817	1.29579e-06	8685.59	0.0478841
1680	0.800651	97798.9	32160.1	71526.4	46.7091	0.000371634	6.12943e-06	6776.61	0.0476761
1681	0.801651	97844.1	31873.4	71487.6	49.302	0.001	7.29066e-06	19237.2	0.0475782
1682	0.802151	97869.2	31741.7	71384	48.6644	0.0005	2.53892e-06	14474.3	0.0475084
1683	0.802651	97996.9	31737.7	71325.4	48.6131	0.0005	3.39785e-06	15572.6	0.0474189
1684	0.80333	98190.4	31683.4	71257.3	48.28	0.000679569	3.04341e-06	30612.7	0.0473606
1685	0.803635	98533.3	31828.3	71169.7	48.3996	0.000304341	1.56909e-06	10399.3	0.0476463
1686	0.803939	98702.9	31869.3	71132.7	48.4005	0.000304341	4.06113e-06	12998.5	0.048379
1687	0.804345	98815.4	31877.2	71096	48.3283	0.000406113	3.02755e-06	6262.7	0.0488038
1688	0.804751	99124.6	32027.9	71043.3	48.1936	0.000406113	2.53467e-06	6062.11	0.048701
1689	0.805258	99351.1	32123.1	70981.9	48.0445	0.000506934	4.52327e-06	6889.03	0.0485804
1690	0.806163	99662.1	32162	70886.1	47.9285	0.000904546	7.33489e-06	11397.1	0.0484323
1691	0.806663	100236	32591.8	70738.1	47.7102	0.0005	4.05479e-06	12150.9	0.048926
1692	0.807163	100481	32787.3	70663.8	47.6251	0.0005	2.92325e-06	15701.2	0.0492794
1693	0.807455	100698	33082.6	70591.4	47.598	0.000292325	2.16918e-06	16172	0.0496857
1694	0.807747	100852	33234.5	70550.4	47.6443	0.000292325	1.99546e-06	20843.7	0.0495402
1695	0.808146	100979	33371.6	70507.6	48.0085	0.000399092	2.49356e-06	21436	0.0499127
1696	0.808396	101150	33571.6	70447.9	48.3008	0.000249356	1.88855e-06	6920.65	0.0502982
1697	0.808645	101236	33672.7	70407.7	48.5967	0.000249356	1.85546e-06	4200.88	0.0506727
1698	0.809016	101334	33748.6	70363.8	49.0005	0.000371091	1.8184e-06	6211.91	0.05054
1699	0.80938	101399	33804	70298.1	49.6159	0.000363636	3.40307e-06	9651.42	0.0503389
1700	0.81006	101403	33723.8	70230.3	50.3726	0.000680533	4.81395e-06	18231.9	0.0501916
1701	0.810542	101399	33733.2	70106.7	51.3966	0.000481395	2.72471e-06	22096.3	0.0500744
1702	0.811023	101184	33583.7	70020.4	52.1543	0.000481395	2.30115e-06	19051.5	0.0499774
1703	0.811483	100979	33497.9	69935.5	52.7953	0.000460231	2.66076e-06	13280.1	0.0498587
1704	0.812015	100790	33453	69852.7	49.0631	0.000532151	3.75569e-06	11125.3	0.0497169
1705	0.812767	100520	33391.3	69766.9	49.507	0.000751139	4.49787e-06	14732.8	0.0495956
1706	0.813216	99988.6	33201	69646.7	49.865	0.000449787	3.38176e-06	11980	0.0494502
1707	0.813666	99620.6	33043.5	69579.5	49.891	0.000449787	4.28461e-06	10049.5	0.0492669
1708	0.814523	99278.6	32848	69519.1	49.6093	0.000856921	4.68807e-06	17695.4	0.0494139
1709	0.814992	98737	32695.7	69403.7	49.352	0.000468807	2.35561e-06	16532	0.0495215
1710	0.815461	98424.6	32561.2	69349.5	48.8703	0.000468807	2.27383e-06	15043.1	0.0494047
1711	0.815915	98119.2	32441.6	69300.5	48.0842	0.000454769	3.49905e-06	15000.7	0.0492451
1712	0.816615	97904.6	32271.8	69261.2	47.1694	0.000699809	3.46361e-06	18294.5	0.0493725
1713	0.816962	97551.6	32137	69199.5	45.9006	0.000346361	2.56702e-06	12522.2	0.049531
1714	0.817308	97379	32012	69178	49.0521	0.000346361	2.60621e-06	8959.45	0.0496941
1715	0.817829	97235.3	31890.4	69158.3	48.132	0.000521242	2.60784e-06	18456.3	0.0495989
1716	0.818351	97114.2	31774.7	69130.1	46.859	0.000521506	3.02404e-06	22231.2	0.0494996
1717	0.818956	97029.4	31636.7	69106.6	45.3108	0.000604808	3.12066e-06	18372.6	0.0494138
1718	0.81958	96917.8	31420.8	69085.7	43.3532	0.000624132	2.79911e-06	13962.1	0.0493393
1719	0.82014	96866.8	31250.2	69072.4	41.3038	0.000559823	3.85422e-06	19963.7	0.0493929
1720	0.820525	96795	31077.9	69066.7	39.4366	0.000385422	2.81647e-06	9686.63	0.0494293
1721	0.82091	96773	30962.9	69069.4	38.1919	0.000385422	2.55532e-06	10913.3	0.049458
